"ID";"TCM_DN";"Rev";"ClientCode";"LastTrn";"LastTrnClient"
"15418";"4355-NN-VD-QP161610001 imported at 22-11-2023 12:26:49";;;"2050-TTMCP-01990";
"15419";"4355-NN-VD-QT161610001 imported at 22-11-2023 12:26:49";;;;
"15420";"4355-NN-VD-GT161610001 imported at 22-11-2023 12:26:49";;;;
"15421";"4355-NN-VD-PL161610001 imported at 22-11-2023 12:26:49";;;"2050-TTMCP-01980";
"15422";"4355-NN-VD-QT161610003 imported at 22-11-2023 12:26:49";;;;
"15423";"4355-NN-VD-QC161610001 imported at 22-11-2023 12:26:49";;;"2050-TTMCP-01989";
"15424";"4355-NN-VD-QT161610002 imported at 22-11-2023 12:26:49";;;;
"15425";"4355-NN-VD-LG161610008 imported at 22-11-2023 12:26:49";;;;
"15426";"4355-NN-VD-GP161610001 imported at 22-11-2023 12:26:49";;;;
"15427";"4355-NN-VD-ES161610001 imported at 22-11-2023 12:26:49";;;;
"15428";"4355-NN-VD-LG161610007 imported at 22-11-2023 12:26:49";;;;
"15429";"4355-NN-VD-FP161610001 imported at 22-11-2023 12:26:49";;;;
"15430";"4355-NN-VD-ES161610004 imported at 22-11-2023 12:26:49";;;"2122-TTMCP-02546";
"15431";"4355-NN-VD-QT161610012 imported at 22-11-2023 12:26:49";;;;
"15432";"4355-NN-VD-ED161610007 imported at 22-11-2023 12:26:49";;;;
"15433";"4355-NN-VD-QT161610014 imported at 22-11-2023 12:26:49";;;;
"15434";"4355-NN-VD-DI161610003 imported at 22-11-2023 12:26:49";;;;
"15435";"4355-NN-VD-EU161610003 imported at 22-11-2023 12:26:49";;;;
"15436";"4355-NN-VD-LG161610010 imported at 22-11-2023 12:26:49";;;;
"15437";"4355-NN-VD-EU161610004 imported at 22-11-2023 12:26:49";;;;
"15438";"4355-NN-VD-QT161610015 imported at 22-11-2023 12:26:49";;;;
"15439";"4355-NN-VD-LG161610011 imported at 22-11-2023 12:26:49";;;;
"15440";"4355-NN-VD-QT161610013 imported at 22-11-2023 12:26:49";;;;
"15441";"4355-NN-VD-MB161610003 imported at 22-11-2023 12:26:49";;;;
"15442";"4355-NN-VD-OM161610003 imported at 22-11-2023 12:26:49";;;;
"15443";"4355-NN-VD-ES161610005 imported at 22-11-2023 12:26:49";;;"2122-TTMCP-02546";
"15444";"4355-NN-VD-DB161610003 imported at 22-11-2023 12:26:49";;;;
"15445";"4355-NN-VD-LG161610012 imported at 22-11-2023 12:26:49";;;;
"15446";"4355-NN-VD-DP161610003 imported at 22-11-2023 12:26:49";;;;
"15447";"4355-NN-VD-QT161610016 imported at 22-11-2023 12:26:49";;;;
"15448";"4355-NN-VD-ED161610006 imported at 22-11-2023 12:26:49";;;;
"15449";"4355-NN-VD-ED161610008 imported at 22-11-2023 12:26:49";;;;
"15450";"4355-NN-VD-QT161610017 imported at 22-11-2023 12:26:49";;;;
"15451";"4355-NN-VD-QT161610023 imported at 22-11-2023 12:26:49";;;;
"15452";"4355-NN-VD-LG161610015 imported at 22-11-2023 12:26:49";;;;
"15453";"4355-NN-VD-ED161610009 imported at 22-11-2023 12:26:49";;;;
"15454";"4355-NN-VD-DI161610005 imported at 22-11-2023 12:26:49";;;;
"15455";"4355-NN-VD-LG161610013 imported at 22-11-2023 12:26:49";;;;
"15456";"4355-NN-VD-QT161610022 imported at 22-11-2023 12:26:49";;;;
"15457";"4355-NN-VD-QT161610020 imported at 22-11-2023 12:26:49";;;;
"15458";"4355-NN-VD-DB161610004 imported at 22-11-2023 12:26:49";;;;
"15459";"4355-NN-VD-DP161610004 imported at 22-11-2023 12:26:49";;;;
"15460";"4355-NN-VD-MB161610004 imported at 22-11-2023 12:26:49";;;;
"15461";"4355-NN-VD-QT161610021 imported at 22-11-2023 12:26:49";;;;
"15462";"4355-NN-VD-QT161610019 imported at 22-11-2023 12:26:49";;;;
"15463";"4355-NN-VD-ES161610006 imported at 22-11-2023 12:26:49";;;;
"15464";"4355-NN-VD-OM161610004 imported at 22-11-2023 12:26:49";;;;
"15465";"4355-NN-VD-LG161610014 imported at 22-11-2023 12:26:49";;;;
"15466";"4355-NN-VD-DI161610004 imported at 22-11-2023 12:26:49";;;;
"15467";"4355-NN-VD-QT161610018 imported at 22-11-2023 12:26:49";;;;
"15468";"4355-NN-VD-DP161610005 imported at 22-11-2023 12:26:49";;;;
"15469";"4355-NN-VD-ED161610010 imported at 22-11-2023 12:26:49";;;;
"15470";"4355-NN-VD-EU161610005 imported at 22-11-2023 12:26:49";;;;
"15471";"4355-NN-VD-QC161610002 imported at 22-11-2023 12:26:49";;;;
"15472";"4355-NN-VD-ES161610007 imported at 22-11-2023 12:26:49";;;;
"15473";"4355-NN-VD-OM161610005 imported at 22-11-2023 12:26:49";;;;
"15474";"4355-NN-VD-QT161610024 imported at 22-11-2023 12:26:49";;;;
"15475";"4355-NN-VD-QT161610025 imported at 22-11-2023 12:26:49";;;;
"15476";"4355-NN-VD-ES161610010 imported at 22-11-2023 12:26:49";;;;
"15477";"4355-NN-VD-OM161610006 imported at 22-11-2023 12:26:49";;;;
"15478";"4355-NN-VD-GP161610003 imported at 22-11-2023 12:26:49";;;;
"15479";"4355-NN-VD-FP161610002 imported at 22-11-2023 12:26:49";;;;
"15480";"4355-NN-VD-PP161610002 imported at 22-11-2023 12:26:49";;;;
"15481";"4355-NN-VD-DP161610006 imported at 22-11-2023 12:26:49";;;;
"15482";"4355-NN-VD-DB161610005 imported at 22-11-2023 12:26:49";;;;
"15483";"4355-NN-VD-MB161610005 imported at 22-11-2023 12:26:49";;;;
"15484";"4355-NN-VD-GP161610004 imported at 22-11-2023 12:26:49";;;;
"15485";"4355-NN-VD-QP161610002 imported at 22-11-2023 12:26:49";;;;
"15486";"4355-NN-VD-QT161610026 imported at 22-11-2023 12:26:49";;;;
"15487";"4355-NN-VD-DT161610002 imported at 22-11-2023 12:26:49";;;;
"15488";"4355-NN-VD-PS161610003 imported at 22-11-2023 12:26:49";;;;
"15489";"4355-NN-VD-PS161610004 imported at 22-11-2023 12:26:49";;;;
"15490";"4355-NN-VD-GT161610002 imported at 22-11-2023 12:26:49";;;;
"15491";"4355-NN-VD-QT161610037 imported at 22-11-2023 12:26:49";;;;
"15492";"4355-NN-VD-ED161610013 imported at 22-11-2023 12:26:49";;;;
"15493";"4355-NN-VD-QT161610035 imported at 22-11-2023 12:26:49";;;;
"15494";"4355-NN-VD-QT161610036 imported at 22-11-2023 12:26:49";;;;
"15495";"4355-NN-VD-QT161610033 imported at 22-11-2023 12:26:49";;;;
"15496";"4355-NN-VD-EU161610008 imported at 22-11-2023 12:26:49";;;;
"15497";"4355-NN-VD-LG161610020 imported at 22-11-2023 12:26:49";;;"2050-TTMCP-01986";
"15498";"4355-NN-VD-QT161610034 imported at 22-11-2023 12:26:49";;;;
"15499";"4355-NN-VD-QT161610039 imported at 22-11-2023 12:26:49";;;;
"15500";"4355-NN-VD-DI161610008 imported at 22-11-2023 12:26:49";;;;
"15501";"4355-NN-VD-QT161610038 imported at 22-11-2023 12:26:49";;;;
"15502";"4355-NN-VD-LG161610021 imported at 22-11-2023 12:26:49";;;;
"15503";"4355-NN-VD-MB161610008 imported at 22-11-2023 12:26:49";;;;
"15504";"4355-NN-VD-QT161010003 imported at 22-11-2023 12:35:09";;;;
"15505";"4355-NN-VD-ED161010001 imported at 22-11-2023 12:35:09";;;;
"15506";"4355-NN-VD-QT161010001 imported at 22-11-2023 12:35:09";;;;
"15507";"4355-NN-VD-QC161010001 imported at 22-11-2023 12:35:09";;;"2050-TTMCP-01989";
"15508";"4355-NN-VD-LG161010002 imported at 22-11-2023 12:35:09";;;;
"15509";"4355-NN-VD-QT161010002 imported at 22-11-2023 12:35:09";;;;
"15510";"4355-NN-VD-GP161010001 imported at 22-11-2023 12:35:09";;;;
"15511";"4355-NN-VD-ES161010001 imported at 22-11-2023 12:35:09";;;;
"15512";"4355-NN-VD-ES161010002 imported at 22-11-2023 12:35:09";;;"2122-TTMCP-02546";
"15513";"4355-NN-VD-GP161010002 imported at 22-11-2023 12:35:09";;;;
"15514";"4355-NN-VD-FP161010001 imported at 22-11-2023 12:35:09";;;;
"15515";"4355-NN-VD-PP161010001 imported at 22-11-2023 12:35:09";;;;
"15516";"4355-NN-VD-GT161010001 imported at 22-11-2023 12:35:09";;;;
"15517";"4355-NN-VD-PS161010002 imported at 22-11-2023 12:35:09";;;;
"15518";"4355-NN-VD-PS161010001 imported at 22-11-2023 12:35:09";;;;
"15519";"4355-NN-VD-PL161010001 imported at 22-11-2023 12:35:09";;;"2050-TTMCP-01980";
"15520";"4355-NN-VD-LG161010001 imported at 22-11-2023 12:35:09";;;;
"15521";"4355-NN-VD-QP161010001 imported at 22-11-2023 12:35:09";;;"2050-TTMCP-01990";
"15522";"4355-NN-VD-LG161010003 imported at 22-11-2023 12:35:09";;;;
"15523";"4355-NN-VD-DT161010001 imported at 22-11-2023 12:35:09";;;;
"15524";"4355-NN-VD-EU161010001 imported at 22-11-2023 12:35:09";;;;
"15525";"4355-NN-VD-ED161010004 imported at 22-11-2023 12:35:09";;;;
"15526";"4355-NN-VD-DI161010001 imported at 22-11-2023 12:35:09";;;;
"15527";"4355-NN-VD-ED161010002 imported at 22-11-2023 12:35:09";;;;
"15528";"4355-NN-VD-EU161010002 imported at 22-11-2023 12:35:09";;;;
"15529";"4355-NN-VD-ED161010003 imported at 22-11-2023 12:35:09";;;;
"15530";"4355-NN-VD-QT161010005 imported at 22-11-2023 12:35:09";;;;
"15531";"4355-NN-VD-QT161010004 imported at 22-11-2023 12:35:09";;;;
"15532";"4355-NN-VD-ES161010003 imported at 22-11-2023 12:35:09";;;;
"15533";"4355-NN-VD-LG161010005 imported at 22-11-2023 12:35:09";;;;
"15534";"4355-NN-VD-MB161010001 imported at 22-11-2023 12:35:09";;;;
"15535";"4355-NN-VD-QT161010007 imported at 22-11-2023 12:35:09";;;;
"15536";"4355-NN-VD-DB161010001 imported at 22-11-2023 12:35:09";;;;
"15537";"4355-NN-VD-QT161010008 imported at 22-11-2023 12:35:09";;;;
"15538";"4355-NN-VD-LG161010004 imported at 22-11-2023 12:35:09";;;;
"15539";"4355-NN-VD-LG161010006 imported at 22-11-2023 12:35:09";;;;
"15540";"4355-NN-VD-QT161010006 imported at 22-11-2023 12:35:09";;;;
"15541";"4355-NN-VD-DP161010001 imported at 22-11-2023 12:35:09";;;;
"15542";"4355-NN-VD-OM161010001 imported at 22-11-2023 12:35:09";;;;
"15543";"4355-NN-VD-QT161010009 imported at 22-11-2023 12:35:09";;;;
"15544";"4355-NN-VD-DI161010002 imported at 22-11-2023 12:35:09";;;;
"15545";"4355-NN-VD-QT161010024 imported at 22-11-2023 12:35:09";;;;
"15546";"4355-NN-VD-OM161010002 imported at 22-11-2023 12:35:09";;;;
"15547";"4355-NN-VD-QC161010002 imported at 22-11-2023 12:35:09";;;;
"15548";"4355-NN-VD-QT161010010 imported at 22-11-2023 12:35:09";;;;
"15549";"4355-NN-VD-QT161010011 imported at 22-11-2023 12:35:09";;;;
"15550";"4355-NN-VD-GP161010003 imported at 22-11-2023 12:35:09";;;;
"15551";"4355-NN-VD-DP161010002 imported at 22-11-2023 12:35:09";;;;
"15552";"4355-NN-VD-QT161010025 imported at 22-11-2023 12:35:09";;;;
"15553";"4355-NN-VD-PS161010003 imported at 22-11-2023 12:35:09";;;;
"15554";"4355-NN-VD-PP161010002 imported at 22-11-2023 12:35:09";;;;
"15555";"4355-NN-VD-QT161010026 imported at 22-11-2023 12:35:09";;;;
"15556";"4355-NN-VD-GP161010004 imported at 22-11-2023 12:35:09";;;;
"15557";"4355-NN-VD-MB161010002 imported at 22-11-2023 12:35:09";;;;
"15558";"4355-NN-VD-QP161010002 imported at 22-11-2023 12:35:09";;;;
"15559";"4355-NN-VD-GT161010002 imported at 22-11-2023 12:35:09";;;;
"15560";"4355-NN-VD-FP161010002 imported at 22-11-2023 12:35:09";;;;
"15561";"4355-NN-VD-DB161010002 imported at 22-11-2023 12:35:09";;;;
"15562";"4355-NN-VD-PS161010004 imported at 22-11-2023 12:35:09";;;;
"15563";"4355-NN-VD-DT161010002 imported at 22-11-2023 12:35:09";;;;
"15564";"4355-NN-VD-LG161010019 imported at 22-11-2023 12:35:09";;;"2122-TTMCP-02548";
"15565";"4355-NN-VD-LG161010017 imported at 22-11-2023 12:35:09";;;;
"15566";"4355-NN-VD-EU161010006 imported at 22-11-2023 12:35:09";;;;
"15567";"4355-NN-VD-LG161010016 imported at 22-11-2023 12:35:09";;;"2050-TTMCP-01986";
"15568";"4355-NN-VD-QT161010030 imported at 22-11-2023 12:35:09";;;;
"15569";"4355-NN-VD-EU161010007 imported at 22-11-2023 12:35:09";;;;
"15570";"4355-NN-VD-DP161010006 imported at 22-11-2023 12:35:09";;;;
"15571";"4355-NN-VD-QT161010027 imported at 22-11-2023 12:35:09";;;;
"15572";"4355-NN-VD-MB161010006 imported at 22-11-2023 12:35:09";;;;
"15573";"4355-NN-VD-DI161010006 imported at 22-11-2023 12:35:09";;;;
"15574";"4355-NN-VD-QT161010028 imported at 22-11-2023 12:35:09";;;;
"15575";"4355-NN-VD-ES161010009 imported at 22-11-2023 12:35:09";;;;
"15576";"4355-NN-VD-ES161010007 imported at 22-11-2023 12:35:09";;;;
"15577";"4355-NN-VD-ED161010011 imported at 22-11-2023 12:35:09";;;;
"15578";"4355-NN-VD-DB161010006 imported at 22-11-2023 12:35:09";;;;
"15579";"4355-NN-VD-ED161010012 imported at 22-11-2023 12:35:09";;;;
"15580";"4355-NN-VD-QT161010029 imported at 22-11-2023 12:35:09";;;;
"15581";"4355-NN-VD-OM161010006 imported at 22-11-2023 12:35:09";;;;
"15582";"4355-NN-VD-ES161010008 imported at 22-11-2023 12:35:09";;;;
"15583";"4355-NN-VD-LG161010018 imported at 22-11-2023 12:35:09";;;"2122-TTMCP-02547";
"15584";"4355-NN-VD-DI161010007 imported at 22-11-2023 12:35:09";;;;
"15585";"4355-NN-VD-QT161010032 imported at 22-11-2023 12:35:09";;;;
"15586";"4355-NN-VD-MB161010007 imported at 22-11-2023 12:35:09";;;;
"15587";"4355-NN-VD-QT161010031 imported at 22-11-2023 12:35:09";;;;
"15588";"4355-NN-VD-DB161010007 imported at 22-11-2023 12:35:09";;;;
"15589";"4355-CE-VD-FW135450003";;;;
"15590";"4355-JK-VD-EU101471001";;;;
"15591";"4355-JK-VD-EU101471002";;;;
"15592";"4355-KK-VD-IS101480028";;;;
"15593";"4355-JK-VD-EU101471003";;;"2050-TTMCP-01886";
"15594";"4355-JK-VD-VC101471038 imported at 22-11-2023 02:45:59";;;;
"15595";"4355-JK-VD-ES101471007 imported at 22-11-2023 02:45:59";;;"50-TTMCP-01336";"RLPP-TCPTM-00287"
"15596";"4355-JK-VD-EU101471004 imported at 22-11-2023 02:45:59";;;;
"15597";"4355-AI-VD-AM1455550I10IR007IA01";;;;
"15598";"4355-AI-VD-AE1455550I10IR001IA03";;;;
"15599";"4355-AI-VD-AE1455550I10IR001IA04";;;;
"15600";"4355-AI-VD-AE1455550I10IR001IA05";;;;
"15601";"4355-AI-VD-AE1455550I10IR001IA06";;;;
"15602";"4355-AI-VD-AE1455550I10IR001IA07";;;;
"15603";"4355-AI-VD-AE1455550I10IR001IA08";;;;
"15604";"4355-LZ-VD-CT1113400493";;;;
"15605";"4355-AI-VD-AE1455550I10IR001IA09";;;;
"15606";"4355-AI-VD-AE1455550I10IR001IA10";;;;
"15607";"4355-AI-VD-AE1455550I10IR001IA11";;;;
"15608";"4355-AI-VD-AE1455550I10IR001IA12";;;;
"15609";"4355-AI-VD-AE1455550I10IR001IA13";;;;
"15610";"4355-AI-VD-AE1455550I10IR001IA14";;;;
"15611";"4355-AI-VD-AE1455550I10IR001IA15";;;;
"15612";"4355-LZ-VD-CT1113400545";;;;
"15613";"4355-AI-VD-AE1455550I10IR001IA01";;;;
"15614";"4355-AI-VD-AE1455550I10IR001IA02";;;;
"15615";"4355-AI-VD-AS1455550I10IR001IA20";;;;
"15616";"4355-CD-VD-PL148880001";;;;
"15617";"4355-AI-VD-AM1455550I10IR001IA01";;;;
"15618";"4355-AI-VD-AM1455550I10IR001IA02";;;;
"15619";"4355-FY-VD-BC162040001";;;;
"15620";"4355-GG-VD-QC155500008";;;;
"15622";"4355-GG-VD-QP155500028";;;;
"15623";"4355-AI-VD-AE1455550I10IR007IA01";;;;
"15624";"4355-AI-VD-AE1455550I10IR007IA02";;;;
"15625";"4355-AI-VD-AE1455550I10IR007IA03";;;;
"15627";"4355-CD-VD-SD145620201";;;;
"15628";"4355-AI-VD-AE1455550I10IR007IA04";;;;
"15629";"4355-AI-VD-AE1455550I10IR007IA05";;;;
"15630";"4355-AI-VD-AE1455550I10IR007IA06";;;;
"15631";"4355-AI-VD-AE1455550I10IR007IA07";;;;
"15632";"4355-AI-VD-AE1455550I10IR007IA08";;;;
"15633";"4355-CD-VD-SD145620071";;;;
"15634";"4355-AI-VD-AS1455550I10IR007IA20";;;;
"15635";"4355-AI-VD-AM1455550I10IR007IA01";;;;
"15636";"4355-AI-VD-AM1455550I10IR007IA02";;;;
"15637";"4355-GG-VD-DP116020003";;;;
"15638";"4355-GG-VD-QC116020010";;;;
"15639";"4355-XH-VD-PD1457600002 imported at 23-11-2023 08:09:14";;;"2122-TTMCP-02465";
"15640";"4355-XH-VD-PC1457600002 imported at 23-11-2023 08:09:14";;;;
"15642";"4355-GP-VD-ML131110074";;;;
"15643";"4355-GG-VD-PP116020018";;;;
"15644";"4355-AI-VD-AS1455550I10IR003IA20";;;;
"15646";"4355-GG-VD-QP116020016";;;;
"15647";"4355-GG-VD-PP116020002";;;;
"15648";"4355-GG-VD-RM116020039";;;;
"15649";"4355-CD-VD-SD145620211";;;;
"15650";"4355-CD-VD-SD145620221";;;;
"15651";"4355-LZ-VD-CT1113400496";;;;
"15652";"4355-LZ-VD-CT1113400498";;;;
"15653";"4355-LZ-VD-CT1113400499";;;;
"15654";"4355-LZ-VD-CT134600014";;;"2050-TTMCP-01907";
"15655";"4355-LZ-VD-CT134600017";;;"2050-TTMCP-01907";
"15656";"4355-LZ-VD-CT134600020";;;"2050-TTMCP-01907";
"15657";"4355-LZ-VD-CT134600021";;;"2050-TTMCP-01907";
"15658";"4355-LZ-VD-CT134600022";;;"2050-TTMCP-01907";
"15659";"4355-LZ-VD-CM134600010 imported at 23-11-2023 02:17:12";;;;
"15660";"4355-LZ-VD-CT1113400636 imported at 23-11-2023 02:32:02";;;;
"15661";"4355-LZ-VD-CT1113400637 imported at 23-11-2023 02:32:02";;;;
"15662";"4355-LZ-VD-CT1113400638 imported at 23-11-2023 02:32:02";;;;
"15663";"4355-LZ-VD-CT1113400635 imported at 23-11-2023 02:32:02";;;;
"15664";"4355-LZ-VD-CT1113400639 imported at 23-11-2023 02:32:02";;;;
"15665";"4355-FY-VD-IS1589400006";;;;
"15666";"4355-AI-VD-AM1455550I10IR003IA02";;;;
"15667";"4355-AI-VD-AM1455550I10IR003IA01";;;;
"15668";"4355-AI-VD-AE1455521I10PR002IA20";;;;
"15669";"4355-KK-VD-IG101480005";;;;
"15670";"4355-KK-VD-IG101480007";;;;
"15671";"4355-KK-VD-IG101480011";;;;
"15672";"4355-KK-VD-IG101480017";;;;
"15673";"4355-KK-VD-IG101480013";;;;
"15674";"4355-KK-VD-IG101480018";;;;
"15675";"4355-KK-VD-IG101480019";;;;
"15676";"4355-KK-VD-IG101480020";;;;
"15677";"4355-KK-VD-IG101480021";;;;
"15678";"4355-KK-VD-IG101480025";;;;
"15679";"4355-KK-VD-IG101480026";;;;
"15680";"4355-CE-VD-DS135450001";;;;
"15681";"4355-GP-VD-PG131100026";;;"2122-TTMCP-02534";
"15682";"4355-AI-VD-AE1455550I10IR004IA02";;;;
"15683";"4355-AI-VD-AE1455550I10IR004IA01";;;;
"15684";"4355-AI-VD-AE1455550I10IR004IA03";;;;
"15685";"4355-AI-VD-AE1455550I10IR004IA04";;;;
"15686";"4355-AI-VD-AE1455550I10IR004IA05";;;;
"15687";"4355-AI-VD-AE1455550I10IR004IA06";;;;
"15688";"4355-AI-VD-AE1455550I10IR004IA07";;;;
"15689";"4355-AI-VD-AE1455550I10IR004IA08";;;;
"15690";"4355-AI-VD-AE1455550I10IR004IA09";;;;
"15691";"4355-AI-VD-AE1455550I10IR004IA10";;;;
"15692";"4355-AI-VD-AE1455550I10IR004IA11";;;;
"15693";"4355-AI-VD-AE1455550I10IR004IA12";;;;
"15694";"4355-AI-VD-AE1455550I10IR004IA13";;;;
"15695";"4355-AI-VD-AE1455550I10IR004IA14";;;;
"15696";"4355-AI-VD-AE1455550I10IR004IA15";;;;
"15697";"4355-AI-VD-AM1455550I10IR004IA01";;;;
"15698";"4355-AI-VD-AM1455550I10IR004IA02";;;;
"15699";"4355-CD-VD-SD145620022 imported at 24-11-2023 07:34:57";;;"2122-TTMCP-02407";
"15700";"4355-CD-VD-SD145620021 imported at 24-11-2023 07:34:57";;;"2122-TTMCP-02407";
"15701";"4355-AI-VD-AE1455550I10IR002IA04";;;;
"15702";"4355-AI-VD-AE1455550I10IR002IA05";;;;
"15703";"4355-AI-VD-AE1455550I10IR002IA07";;;;
"15704";"4355-AI-VD-AE1455550I10IR002IA08";;;;
"15705";"4355-AI-VD-AE1455550I10IR002IA03";;;;
"15706";"4355-AI-VD-AE1455550I10IR002IA02";;;;
"15707";"4355-AI-VD-AE1455550I10IR002IA10";;;;
"15708";"4355-AI-VD-AE1455550I10IR002IA01";;;;
"15709";"4355-AI-VD-AE1455550I10IR002IA12";;;;
"15710";"4355-AI-VD-AE1455550I10IR002IA15";;;;
"15711";"4355-AI-VD-AE1455550I10IR002IA11";;;;
"15712";"4355-AI-VD-AE1455550I10IR002IA14";;;;
"15713";"4355-AI-VD-AE1455550I10IR002IA13";;;;
"15714";"4355-AI-VD-AE1455550I10IR002IA16";;;;
"15715";"4355-AI-VD-AE1455550I10IR002IA09";;;;
"15716";"4355-AI-VD-AE1455550I10IR002IA06";;;;
"15717";"4355-AI-VD-AE1455550I10IR002IA17";;;;
"15718";"4355-AI-VD-AE1455550I10IR002IA19";;;;
"15719";"4355-AI-VD-AM1455550I10IR002IA02";;;;
"15720";"4355-AI-VD-AE1455550I10IR002IA18";;;;
"15721";"4355-AI-VD-AM1455550I10IR002IA01";;;;
"15722";"4355-AI-VD-AS1455550I10IR002IA20";;;;
"15723";"4355-CC-VD-SC126490016";;;;
"15724";"4355-CC-VD-SC126490036";;;;
"15726";"4355-KK-VD-IW11014700073";;;;
"15727";"4355-GP-VD-PS140160005";;;;
"15728";"4355-GG-VD-EU162970062";;;;
"15729";"4355-KK-VD-IS101480011";;;;
"15730";"4355-AI-VD-AE1455522I10PR009IA01";;;;
"15731";"4355-AI-VD-AE1455522I10PR009IA02";;;;
"15732";"4355-AI-VD-AE1455522I10PR009IA03";;;;
"15733";"4355-AI-VD-AE1455522I10PR009IA04";;;;
"15734";"4355-AI-VD-AE1455522I10PR009IA06";;;;
"15735";"4355-AI-VD-AE1455522I10PR009IA05";;;;
"15736";"4355-AI-VD-AE1455522I10PR009IA07";;;;
"15737";"4355-AI-VD-AE1455522I10PR009IA09";;;;
"15738";"4355-AI-VD-AE1455522I10PR009IA08";;;;
"15739";"4355-AI-VD-AE1455522I10PR009IA10";;;;
"15740";"4355-AI-VD-AE1455522I10PR009IA11";;;;
"15741";"4355-AI-VD-AE1455522I10PR009IA12";;;;
"15742";"4355-AI-VD-AE1455522I10PR009IA13";;;;
"15743";"4355-AI-VD-AE1455522I10PR009IA15";;;;
"15744";"4355-AI-VD-AE1455522I10PR009IA17";;;;
"15745";"4355-AI-VD-AS1455522I10PR009IA20";;;;
"15746";"4355-AI-VD-AM1455522I10PR009IA01";;;;
"15747";"4355-AI-VD-AE1455522I10PR009IA16";;;;
"15748";"4355-AI-VD-AE1455522I10PR009IA18";;;;
"15749";"4355-AI-VD-AE1455522I10PR009IA14";;;;
"15750";"4355-AI-VD-AM1455522I10PR009IA02";;;;
"15751";"4355-GP-VD-ES092250149";;;;
"15752";"4355-KK-VD-BC1516700009";;;"2122-TTMCP-02601";
"15753";"4355-CR-VD-LG118920002";;;;
"15754";"4355-CR-VD-LG118920003";;;;
"15755";"4355-CR-VD-LG118920004";;;;
"15756";"4355-CR-VD-LG118920005";;;;
"15757";"4355-CR-VD-LG118920008";;;;
"15758";"4355-CR-VD-LG118920102";;;;
"15759";"4355-CR-VD-LG118920103";;;;
"15760";"4355-CR-VD-LG118920104";;;;
"15761";"4355-CR-VD-LG118920105";;;;
"15762";"4355-CR-VD-LG118920106";;;;
"15763";"4355-CR-VD-LG118920202";;;;
"15764";"4355-CR-VD-LG118920203";;;;
"15765";"4355-CR-VD-LG118920204";;;;
"15766";"4355-CR-VD-LG118920205";;;;
"15767";"4355-CR-VD-LG118920206";;;;
"15768";"4355-FY-VD-LG1499000001";;;;
"15769";"4355-FY-VD-LG1499000002";;;;
"15770";"4355-FY-VD-LG1499000003";;;;
"15771";"4355-FY-VD-LG1499000004";;;;
"15772";"4355-FY-VD-LG1499000005";;;;
"15773";"4355-FY-VD-LG1499000006";;;;
"15774";"4355-FY-VD-LG1499000007";;;;
"15775";"4355-FY-VD-BO138000001";;;;
"15776";"4355-FY-VD-BD1589400005";;;;
"15777";"4355-FY-VD-BD1589400007";;;;
"15778";"4355-FY-VD-BD1589400006";;;;
"15779";"4355-FY-VD-BD1589400009";;;;
"15780";"4355-FY-VD-BD1589400008";;;;
"15781";"4355-FY-VD-BD1589400010";;;;
"15782";"4355-FY-VD-BD1589400011";;;;
"15783";"4355-FY-VD-BD1589400012";;;;
"15784";"4355-FY-VD-BD1589400013";;;;
"15785";"4355-FY-VD-BD1589400014";;;;
"15786";"4355-FY-VD-BD1589400027";;;;
"15787";"4355-FY-VD-BD1589400015";;;;
"15788";"4355-FY-VD-BD1589400028";;;;
"15789";"4355-KK-VD-IV101480103";;;;
"15790";"4355-KK-VD-IG101480004";;;;
"15791";"4355-JK-VD-QC101470002";;;;
"15792";"4355-GP-VD-BD140160034";;;;
"15793";"4355-GP-VD-BC140160049";;;;
"15794";"4355-GP-VD-FP140160011";;;;
"15795";"4355-GP-VD-GS140160023";;;;
"15796";"4355-AI-VD-AE1455550I10IR003IA01";;;;
"15797";"4355-AI-VD-AE1455550I10IR003IA02";;;;
"15798";"4355-AI-VD-AE1455550I10IR003IA03";;;;
"15799";"4355-AI-VD-AE1455550I10IR003IA04";;;;
"15800";"4355-AI-VD-AE1455550I10IR003IA06";;;;
"15801";"4355-AI-VD-AE1455550I10IR003IA07";;;;
"15802";"4355-AI-VD-AE1455550I10IR003IA05";;;;
"15803";"4355-AI-VD-AE1455550I10IR003IA08";;;;
"15804";"4355-AI-VD-AE1455550I10IR003IA09";;;;
"15805";"4355-AI-VD-AE1455550I10IR003IA10";;;;
"15806";"4355-AI-VD-AE1455550I10IR003IA11";;;;
"15807";"4355-AI-VD-AE1455550I10IR003IA12";;;;
"15808";"4355-AI-VD-AE1455550I10IR003IA13";;;;
"15809";"4355-AI-VD-AE1455550I10IR003IA14";;;;
"15810";"4355-AI-VD-AE1455550I10IR003IA15";;;;
"15811";"4355-AI-VD-AE1455550I10IR003IA16";;;;
"15812";"4355-AI-VD-AM1455550I10IR003IA02";;;;
"15813";"4355-AI-VD-AM1455550I10IR003IA01";;;;
"15814";"4355-AI-VD-AS1455550I10IR003IA20";;;;
"15815";"4355-GP-VD-LG140160028";;;;
"15816";"4355-GG-VD-PS158250002";;;"50-TTMCP-01471";
"15817";"4355-GG-VD-QP158250044";;;;
"15818";"4355-GG-VD-DS158250053";;;;
"15819";"4355-GG-VD-FP158250051";;;;
